crop_id,image_id,label,org,scene_context,reviewer,updated_at,town,stage2_raw,stage2_full,stage2_source,band,stage1_prob,stage1_route,validation_role,selection_status,legacy_row,in_sensitivity_088,n_crops_at_site,site_id
xljMOxbX5i5bewIz_bCStQ_060_box0.jpg,xljMOxbX5i5bewIz_bCStQ_060,,,,,,METROPOLITAN NEWTOWNABBEY,0.3373701870441437,0.3462648257905958,v3_downloads_2025,abstain_low,0.0011891520116478,pass,cascade_primary_abstain_low,downloads_2025_transfer_audit,,,6.0,xljMOxbX5i5bewIz_bCStQ
-3_g3cGpLliOSBn-zsQ7WA_000_box1.jpg,-3_g3cGpLliOSBn-zsQ7WA_000,,,,,,METROPOLITAN NEWTOWNABBEY,0.1425352543592453,0.1558689406707414,v3_downloads_2025,negative,0.6686647534370422,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,13.0,-3_g3cGpLliOSBn-zsQ7WA
-riFxBuh_LiXe0OxyYwFXg_300_box0.jpg,-riFxBuh_LiXe0OxyYwFXg_300,,,,,,BELFAST CITY,0.1407769471406936,0.1540860546418621,v3_downloads_2025,negative,0.001237912219949,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,1.0,-riFxBuh_LiXe0OxyYwFXg
2w6Zl8xuiiJeUdxY849VyQ_060_box1.jpg,2w6Zl8xuiiJeUdxY849VyQ_060,,,,,,BELFAST CITY,0.1534165740013122,0.166865043605061,v3_downloads_2025,negative,0.0199946835637092,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,6.0,2w6Zl8xuiiJeUdxY849VyQ
5niSsOEM55hpiYXi6-mv9w_000_box0.jpg,5niSsOEM55hpiYXi6-mv9w_000,,,,,,METROPOLITAN NEWTOWNABBEY,0.1387644410133361,0.1520432782769255,v3_downloads_2025,negative,0.0011632849927991,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,1.0,5niSsOEM55hpiYXi6-mv9w
7IthwX_HsAxCkYYH0e6uzw_180_box1.jpg,7IthwX_HsAxCkYYH0e6uzw_180,,,,,,BELFAST CITY,0.1444888859987259,0.1578478685776074,v3_downloads_2025,negative,0.0069047240540385,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,6.0,7IthwX_HsAxCkYYH0e6uzw
8n0XFXVTic-ajgDmJhdudQ_060_box0.jpg,8n0XFXVTic-ajgDmJhdudQ_060,,,,,,BELFAST CITY,0.1335540860891342,0.1467436965717142,v3_downloads_2025,negative,0.0011940980330109,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,2.0,8n0XFXVTic-ajgDmJhdudQ
9Y0sGhYUqZ5Fx-5vFtpv5w_300_box0.jpg,9Y0sGhYUqZ5Fx-5vFtpv5w_300,,,,,,BELFAST CITY,0.138961836695671,0.1522437448942452,v3_downloads_2025,negative,0.6175848245620728,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,12.0,9Y0sGhYUqZ5Fx-5vFtpv5w
AJiqFJoLNtTs_isf5YoIXw_060_box0.jpg,AJiqFJoLNtTs_isf5YoIXw_060,,,,,,BELFAST CITY,0.1394484490156173,0.1527378325792905,v3_downloads_2025,negative,0.4591803252696991,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,6.0,AJiqFJoLNtTs_isf5YoIXw
ETT0YDD2Ruqcw8EQ5JblXg_240_box0.jpg,ETT0YDD2Ruqcw8EQ5JblXg_240,,,,,,METROPOLITAN LISBURN,0.1370631456375122,0.150314587751239,v3_downloads_2025,negative,0.6174182891845703,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,1.0,ETT0YDD2Ruqcw8EQ5JblXg
EtN21kzUDwjId39dxoAfxw_180_box0.jpg,EtN21kzUDwjId39dxoAfxw_180,,,,,,METROPOLITAN CASTLEREAGH,0.1551107913255691,0.1685715565538423,v3_downloads_2025,negative,0.5567649006843567,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,14.0,EtN21kzUDwjId39dxoAfxw
GCgmMASyIfjCzE9r6UzVjA_180_box0.jpg,GCgmMASyIfjCzE9r6UzVjA_180,,,,,,BELFAST CITY,0.1289233714342117,0.14202010835241,v3_downloads_2025,negative,0.1121875867247581,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,1.0,GCgmMASyIfjCzE9r6UzVjA
JGN8vpEQEbESTAjIonXaEg_180_box0.jpg,JGN8vpEQEbESTAjIonXaEg_180,,,,,,BELFAST CITY,0.1524210423231125,0.1658616033505212,v3_downloads_2025,negative,0.3090145885944366,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,15.0,JGN8vpEQEbESTAjIonXaEg
KRbYCFutV0GOgX_nOx6UdA_000_box0.jpg,KRbYCFutV0GOgX_nOx6UdA_000,,,,,,BELFAST CITY,0.1565233170986175,0.1699932245340823,v3_downloads_2025,negative,0.001234863186255,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,4.0,KRbYCFutV0GOgX_nOx6UdA
M7_3bkDtFx07cbYpnAKC-A_240_box1.jpg,M7_3bkDtFx07cbYpnAKC-A_240,,,,,,METROPOLITAN CASTLEREAGH,0.1272493451833725,0.140309264110458,v3_downloads_2025,negative,0.0071971295401453,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,2.0,M7_3bkDtFx07cbYpnAKC-A
MFbHTHGeAgkCjrcXAhWnNw_060_box3.jpg,MFbHTHGeAgkCjrcXAhWnNw_060,,,,,,METROPOLITAN NEWTOWNABBEY,0.1334853768348693,0.1466737039803742,v3_downloads_2025,negative,0.3089962601661682,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,20.0,MFbHTHGeAgkCjrcXAhWnNw
OAbVUyuv3ikLBT4U3ilpWw_180_box6.jpg,OAbVUyuv3ikLBT4U3ilpWw_180,,,,,,BELFAST CITY,0.1572996228933334,0.1707741293896469,v3_downloads_2025,negative,0.1324706822633743,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,12.0,OAbVUyuv3ikLBT4U3ilpWw
OzK_sGlE0bGFkUzp0W7gHg_060_box4.jpg,OzK_sGlE0bGFkUzp0W7gHg_060,,,,,,BELFAST CITY,0.1384550034999847,0.1517289818912874,v3_downloads_2025,negative,0.6650623083114624,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,23.0,OzK_sGlE0bGFkUzp0W7gHg
QD2PhHXQB4VyffJ_HDJCsw_060_box1.jpg,QD2PhHXQB4VyffJ_HDJCsw_060,,,,,,BELFAST CITY,0.1466389000415802,0.1600233093778391,v3_downloads_2025,negative,0.0063770776614546,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,2.0,QD2PhHXQB4VyffJ_HDJCsw
QZiIY9k7cCSuWIrWurAZgw_300_box0.jpg,QZiIY9k7cCSuWIrWurAZgw_300,,,,,,METROPOLITAN NEWTOWNABBEY,0.1525204330682754,0.1659618065468821,v3_downloads_2025,negative,0.001193139120005,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,8.0,QZiIY9k7cCSuWIrWurAZgw
RVXqSEeGpPn6Np9LVYj86A_240_box0.jpg,RVXqSEeGpPn6Np9LVYj86A_240,,,,,,METROPOLITAN CASTLEREAGH,0.1508395969867706,0.1642665434581866,v3_downloads_2025,negative,0.0015100289601832,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,4.0,RVXqSEeGpPn6Np9LVYj86A
TN687gxbwdTyRcK7SKtt8w_180_box1.jpg,TN687gxbwdTyRcK7SKtt8w_180,,,,,,BELFAST CITY,0.148669347167015,0.1620754844555742,v3_downloads_2025,negative,0.0095831947401165,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,4.0,TN687gxbwdTyRcK7SKtt8w
UNu0NU4Ts104AzDnEZG20A_180_box0.jpg,UNu0NU4Ts104AzDnEZG20A_180,,,,,,BELFAST CITY,0.1388215720653534,0.1521013004219322,v3_downloads_2025,negative,0.0014658072032034,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,2.0,UNu0NU4Ts104AzDnEZG20A
YpFc6sXB82Q8RIXCRc8h_A_120_box8.jpg,YpFc6sXB82Q8RIXCRc8h_A_120,,,,,,METROPOLITAN NEWTOWNABBEY,0.148328959941864,0.1617316080672918,v3_downloads_2025,negative,0.0206266622990369,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,24.0,YpFc6sXB82Q8RIXCRc8h_A
cVjG-tUqO9ceL8MsqjHLkw_240_box0.jpg,cVjG-tUqO9ceL8MsqjHLkw_240,,,,,,BELFAST CITY,0.1288870871067047,0.1419830444990446,v3_downloads_2025,negative,0.5257901549339294,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,2.0,cVjG-tUqO9ceL8MsqjHLkw
e2Kr3g4Ve2OqjlwrGLZvNA_180_box2.jpg,e2Kr3g4Ve2OqjlwrGLZvNA_180,,,,,,BELFAST CITY,0.1377094686031341,0.1509715146131643,v3_downloads_2025,negative,0.040656242519617,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,7.0,e2Kr3g4Ve2OqjlwrGLZvNA
edHfV9TSXG2jiZeVWSXO7Q_180_box0.jpg,edHfV9TSXG2jiZeVWSXO7Q_180,,,,,,BELFAST CITY,0.1338210552930832,0.1470156254574702,v3_downloads_2025,negative,0.1064853966236114,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,13.0,edHfV9TSXG2jiZeVWSXO7Q
i6eJhOuhq4Rm-wAkcY2V7A_120_box0.jpg,i6eJhOuhq4Rm-wAkcY2V7A_120,,,,,,METROPOLITAN NEWTOWNABBEY,0.1570618450641632,0.1705349747993536,v3_downloads_2025,negative,0.4460086226463318,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,5.0,i6eJhOuhq4Rm-wAkcY2V7A
ifTeETb5BU7nrqCGjb9zzg_300_box5.jpg,ifTeETb5BU7nrqCGjb9zzg_300,,,,,,BELFAST CITY,0.1441305577754974,0.1574850579060467,v3_downloads_2025,negative,0.5730125904083252,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,12.0,ifTeETb5BU7nrqCGjb9zzg
jdm2TWw-hvek6IaNF5SY7A_000_box4.jpg,jdm2TWw-hvek6IaNF5SY7A_000,,,,,,BELFAST CITY,0.1425777524709701,0.1559120115016161,v3_downloads_2025,negative,0.0025399948935955,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,6.0,jdm2TWw-hvek6IaNF5SY7A
lGH2ssemrOruSmMmDdvGHA_300_box1.jpg,lGH2ssemrOruSmMmDdvGHA_300,,,,,,BELFAST CITY,0.1418596655130386,0.1551841124103372,v3_downloads_2025,negative,0.0910895839333534,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,4.0,lGH2ssemrOruSmMmDdvGHA
lgkzK0s4Js9gDZO77or0qA_060_box0.jpg,lgkzK0s4Js9gDZO77or0qA_060,,,,,,METROPOLITAN LISBURN,0.1433086693286895,0.1566526217871215,v3_downloads_2025,negative,0.0355386435985565,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,13.0,lgkzK0s4Js9gDZO77or0qA
mU9YOkwgChBnBC4U5Za5ug_180_box0.jpg,mU9YOkwgChBnBC4U5Za5ug_180,,,,,,METROPOLITAN NEWTOWNABBEY,0.1571715623140335,0.1706453308199501,v3_downloads_2025,negative,0.0012164014624431,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,44.0,mU9YOkwgChBnBC4U5Za5ug
nE6wuTlykErba6ONQ1z6NQ_180_box0.jpg,nE6wuTlykErba6ONQ1z6NQ_180,,,,,,METROPOLITAN LISBURN,0.1358954161405563,0.1491270848720835,v3_downloads_2025,negative,0.0011573915835469,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,1.0,nE6wuTlykErba6ONQ1z6NQ
nH0hJNFHthvW9mw_Qbr-Tg_060_box5.jpg,nH0hJNFHthvW9mw_Qbr-Tg_060,,,,,,BELFAST CITY,0.1491362899541854,0.1625471138182265,v3_downloads_2025,negative,0.0012394943041726,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,25.0,nH0hJNFHthvW9mw_Qbr-Tg
slHT9uDb46PbjIhxJXVEUA_300_box0.jpg,slHT9uDb46PbjIhxJXVEUA_300,,,,,,METROPOLITAN CASTLEREAGH,0.1495742201805114,0.1629893347921161,v3_downloads_2025,negative,0.0011499900138005,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,1.0,slHT9uDb46PbjIhxJXVEUA
u3yvxSx-JoiVaOS4K8RKhw_300_box0.jpg,u3yvxSx-JoiVaOS4K8RKhw_300,,,,,,METROPOLITAN CASTLEREAGH,0.1438962966203689,0.1572478282325856,v3_downloads_2025,negative,0.0117209153249859,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,4.0,u3yvxSx-JoiVaOS4K8RKhw
uC1UCTv5aUaeA32nggTKJg_240_box0.jpg,uC1UCTv5aUaeA32nggTKJg_240,,,,,,METROPOLITAN CASTLEREAGH,0.1417317539453506,0.1550544228606553,v3_downloads_2025,negative,0.0011606193147599,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,2.0,uC1UCTv5aUaeA32nggTKJg
vL-qfYOUt8PU-cme7zb4kg_240_box0.jpg,vL-qfYOUt8PU-cme7zb4kg_240,,,,,,BELFAST CITY,0.1326245367527008,0.1457965460059532,v3_downloads_2025,negative,0.0011378342751413,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,10.0,vL-qfYOUt8PU-cme7zb4kg
wp7HqUC6bIouK7UStnvDIQ_240_box1.jpg,wp7HqUC6bIouK7UStnvDIQ_240,,,,,,BELFAST CITY,0.1524282395839691,0.1658688596149485,v3_downloads_2025,negative,0.0011478996602818,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,4.0,wp7HqUC6bIouK7UStnvDIQ
zXMbxFh5g3OcQ9rP5vYlVA_060_box1.jpg,zXMbxFh5g3OcQ9rP5vYlVA_060,,,,,,BELFAST CITY,0.1441390216350555,0.1574936284543721,v3_downloads_2025,negative,0.5682805776596069,pass,cascade_primary_negative,downloads_2025_transfer_audit,,,2.0,zXMbxFh5g3OcQ9rP5vYlVA
48tCjUU_1tXTSwnDSQ0WcA_060_box0.jpg,48tCjUU_1tXTSwnDSQ0WcA_060,,,,,,BELFAST CITY,0.8056895732879639,0.7923155756398358,v3_downloads_2025,positive,0.0023147703614085,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,2.0,48tCjUU_1tXTSwnDSQ0WcA
4NreIxBMvSB1_Pu85cvUUw_120_box0.jpg,4NreIxBMvSB1_Pu85cvUUw_120,,,,,,METROPOLITAN CASTLEREAGH,0.8117690682411194,0.7983385975900393,v3_downloads_2025,positive,0.0088564464822411,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,2.0,4NreIxBMvSB1_Pu85cvUUw
6gcLi5kLTjj5SBRKFAFTpg_060_box1.jpg,6gcLi5kLTjj5SBRKFAFTpg_060,,,,,,METROPOLITAN CASTLEREAGH,0.8675413727760315,0.8543725595618004,v3_downloads_2025,positive,0.0011566134635359,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,8.0,6gcLi5kLTjj5SBRKFAFTpg
7X1lbnbMihylDRUVZbedkw_120_box0.jpg,7X1lbnbMihylDRUVZbedkw_120,,,,,,BELFAST CITY,0.8147943019866943,0.8013412189289745,v3_downloads_2025,positive,0.0011516348458826,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,5.0,7X1lbnbMihylDRUVZbedkw
80_68dSn3C_AF9T6eePzkQ_060_box0.jpg,80_68dSn3C_AF9T6eePzkQ_060,,,,,,METROPOLITAN CASTLEREAGH,0.8531381487846375,0.8397512458153029,v3_downloads_2025,positive,0.6350440979003906,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,7.0,80_68dSn3C_AF9T6eePzkQ
BFywHIgtyGxmClwQUTCMUQ_300_box0.jpg,BFywHIgtyGxmClwQUTCMUQ_300,,,,,,BELFAST CITY,0.888675332069397,0.8760574572029567,v3_downloads_2025,positive,0.0011465630959719,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,2.0,BFywHIgtyGxmClwQUTCMUQ
Gdd-SZRSb3JBLIY8QDZR5Q_240_box2.jpg,Gdd-SZRSb3JBLIY8QDZR5Q_240,,,,,,BELFAST CITY,0.8013031482696533,0.7879787791430722,v3_downloads_2025,positive,0.0213874727487564,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,18.0,Gdd-SZRSb3JBLIY8QDZR5Q
Gz494pieDgKB4AOpgVajPA_240_box1.jpg,Gz494pieDgKB4AOpgVajPA_240,,,,,,METROPOLITAN NEWTOWNABBEY,0.8831332325935364,0.870341997871254,v3_downloads_2025,positive,0.0208962373435497,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,6.0,Gz494pieDgKB4AOpgVajPA
Ij8Hoy9qWtaja4hJEg6tSQ_120_box0.jpg,Ij8Hoy9qWtaja4hJEg6tSQ_120,,,,,,METROPOLITAN NEWTOWNABBEY,0.8547784686088562,0.8414105395575063,v3_downloads_2025,positive,0.0012392193311825,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,11.0,Ij8Hoy9qWtaja4hJEg6tSQ
JWMaM98g0eO7RAcGFUGCgQ_180_box0.jpg,JWMaM98g0eO7RAcGFUGCgQ_180,,,,,,BELFAST CITY,0.8227837085723877,0.8092891247353299,v3_downloads_2025,positive,0.0011429280275478,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,6.0,JWMaM98g0eO7RAcGFUGCgQ
K1s8miwRZhnUsxTBu1pXmw_000_box0.jpg,K1s8miwRZhnUsxTBu1pXmw_000,,,,,,BELFAST CITY,0.8675509095191956,0.8543822805216444,v3_downloads_2025,positive,0.0011651758104562,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,2.0,K1s8miwRZhnUsxTBu1pXmw
MKTlosmZ4J2q7pCsv900ug_240_box2.jpg,MKTlosmZ4J2q7pCsv900ug_240,,,,,,METROPOLITAN CASTLEREAGH,0.8518170118331909,0.8384158788520762,v3_downloads_2025,positive,0.0012248347047716,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,5.0,MKTlosmZ4J2q7pCsv900ug
O1hsZHLbHRR3KUwuU343Ww_300_box0.jpg,O1hsZHLbHRR3KUwuU343Ww_300,,,,,,BELFAST CITY,0.8539828658103943,0.8406055521819169,v3_downloads_2025,positive,0.0011580699356272,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,1.0,O1hsZHLbHRR3KUwuU343Ww
O9otOdQkidaHwWVVVKDBfw_240_box1.jpg,O9otOdQkidaHwWVVVKDBfw_240,,,,,,METROPOLITAN NEWTOWNABBEY,0.8590980768203735,0.8457871651295513,v3_downloads_2025,positive,0.0880505368113517,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,5.0,O9otOdQkidaHwWVVVKDBfw
TAe3SQVdZLz8zteVeRb3mA_060_box0.jpg,TAe3SQVdZLz8zteVeRb3mA_060,,,,,,BELFAST CITY,0.8923457860946655,0.8798548921735067,v3_downloads_2025,positive,0.0079899560660123,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,7.0,TAe3SQVdZLz8zteVeRb3mA
VCa_y5WPiq7gyjZJ9hV48g_060_box0.jpg,VCa_y5WPiq7gyjZJ9hV48g_060,,,,,,METROPOLITAN NEWTOWNABBEY,0.8952242136001587,0.8828399451557538,v3_downloads_2025,positive,0.0011515575461089,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,3.0,VCa_y5WPiq7gyjZJ9hV48g
VazZiwZZzUn5RJSfu12T0A_300_box1.jpg,VazZiwZZzUn5RJSfu12T0A_300,,,,,,METROPOLITAN NEWTOWNABBEY,0.805932343006134,0.7925558133118416,v3_downloads_2025,positive,0.1728786081075668,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,14.0,VazZiwZZzUn5RJSfu12T0A
XMt3LMyWD_MDU_fvaByLzg_180_box0.jpg,XMt3LMyWD_MDU_fvaByLzg_180,,,,,,METROPOLITAN NEWTOWNABBEY,0.8935096263885498,0.8810610871825871,v3_downloads_2025,positive,0.0011606386397033,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,12.0,XMt3LMyWD_MDU_fvaByLzg
ZW5EN448mIOjJPCcWLjAfQ_300_box0.jpg,ZW5EN448mIOjJPCcWLjAfQ_300,,,,,,METROPOLITAN NEWTOWNABBEY,0.8874908685684204,0.8748341137316048,v3_downloads_2025,positive,0.0012194599257782,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,5.0,ZW5EN448mIOjJPCcWLjAfQ
ZzGz7QUyutdfpmN6PgYo0Q_300_box0.jpg,ZzGz7QUyutdfpmN6PgYo0Q_300,,,,,,METROPOLITAN NEWTOWNABBEY,0.8711537718772888,0.8580586932688016,v3_downloads_2025,positive,0.0011877166107296,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,3.0,ZzGz7QUyutdfpmN6PgYo0Q
aK5vWV2ObdO5H8SV_8Wtkg_120_box0.jpg,aK5vWV2ObdO5H8SV_8Wtkg_120,,,,,,BELFAST CITY,0.8798349499702454,0.866950641064382,v3_downloads_2025,positive,0.1354997754096985,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,7.0,aK5vWV2ObdO5H8SV_8Wtkg
aYKaUEOz4gkGSRY7oZXGoQ_060_box0.jpg,aYKaUEOz4gkGSRY7oZXGoQ_060,,,,,,METROPOLITAN CASTLEREAGH,0.8440820574760437,0.8306159454350344,v3_downloads_2025,positive,0.00181988440454,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,1.0,aYKaUEOz4gkGSRY7oZXGoQ
bMCMx2o1vJm5ekWcqBvGOw_120_box0.jpg,bMCMx2o1vJm5ekWcqBvGOw_120,,,,,,BELFAST CITY,0.8119746446609497,0.7985425202838526,v3_downloads_2025,positive,0.0012203534133732,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,3.0,bMCMx2o1vJm5ekWcqBvGOw
dmV5mReUJQRvAibdEAXPsw_300_box1.jpg,dmV5mReUJQRvAibdEAXPsw_300,,,,,,METROPOLITAN NEWTOWNABBEY,0.8892775177955627,0.8766797982364211,v3_downloads_2025,positive,0.0011533952783793,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,3.0,dmV5mReUJQRvAibdEAXPsw
emYb36M1p-Yl2DmzmrmRJw_120_box0.jpg,emYb36M1p-Yl2DmzmrmRJw_120,,,,,,BELFAST CITY,0.8679649829864502,0.8548044052925363,v3_downloads_2025,positive,0.006396762561053,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,4.0,emYb36M1p-Yl2DmzmrmRJw
hipU-kUMG2MbokYW9Kx1OQ_300_box0.jpg,hipU-kUMG2MbokYW9Kx1OQ_300,,,,,,BELFAST CITY,0.8163642287254333,0.802900883051211,v3_downloads_2025,positive,0.0902056619524955,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,4.0,hipU-kUMG2MbokYW9Kx1OQ
kbzOD8_EMNN0oIisdIcgZA_000_box1.jpg,kbzOD8_EMNN0oIisdIcgZA_000,,,,,,METROPOLITAN NEWTOWNABBEY,0.8609710335731506,0.8476880860934156,v3_downloads_2025,positive,0.0637715458869934,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,8.0,kbzOD8_EMNN0oIisdIcgZA
khwgfqddb3rL1k_9zOfblw_000_box1.jpg,khwgfqddb3rL1k_9zOfblw_000,,,,,,BELFAST CITY,0.8961586952209473,0.8838104067940796,v3_downloads_2025,positive,0.0115528181195259,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,2.0,khwgfqddb3rL1k_9zOfblw
mU6mahnEUx32SXmfNHQ1tQ_180_box0.jpg,mU6mahnEUx32SXmfNHQ1tQ_180,,,,,,METROPOLITAN NEWTOWNABBEY,0.8273705244064331,0.8138644828771205,v3_downloads_2025,positive,0.0604533664882183,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,4.0,mU6mahnEUx32SXmfNHQ1tQ
mhBM6Rpl3foaGY-vSuKoZw_120_box0.jpg,mhBM6Rpl3foaGY-vSuKoZw_120,,,,,,METROPOLITAN NEWTOWNABBEY,0.8442219495773315,0.8307567407344731,v3_downloads_2025,positive,0.0011972899083048,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,2.0,mhBM6Rpl3foaGY-vSuKoZw
nqQN9hHh9Ca_utD9_WQ6NA_060_box0.jpg,nqQN9hHh9Ca_utD9_WQ6NA_060,,,,,,METROPOLITAN LISBURN,0.8596776127815247,0.8463751416689793,v3_downloads_2025,positive,0.0012576136505231,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,1.0,nqQN9hHh9Ca_utD9_WQ6NA
pEqnFfbHLqc3w2qY2-3K9A_060_box0.jpg,pEqnFfbHLqc3w2qY2-3K9A_060,,,,,,METROPOLITAN NEWTOWNABBEY,0.8890396952629089,0.876433984275881,v3_downloads_2025,positive,0.2634967267513275,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,2.0,pEqnFfbHLqc3w2qY2-3K9A
qYg6fZMgbu5dF4ibAZ1xCg_180_box5.jpg,qYg6fZMgbu5dF4ibAZ1xCg_180,,,,,,BELFAST CITY,0.7912046313285828,0.7780215899082333,v3_downloads_2025,positive,0.0024117531720548,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,19.0,qYg6fZMgbu5dF4ibAZ1xCg
tWrHf65z7hkpyxNesV2qfg_300_box1.jpg,tWrHf65z7hkpyxNesV2qfg_300,,,,,,BELFAST CITY,0.8162547945976257,0.8027921313569327,v3_downloads_2025,positive,0.0011797077022492,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,16.0,tWrHf65z7hkpyxNesV2qfg
vOYrn2vVsMmJJtaFV9Vh9Q_120_box0.jpg,vOYrn2vVsMmJJtaFV9Vh9Q_120,,,,,,BELFAST CITY,0.888123095035553,0.8754869673619089,v3_downloads_2025,positive,0.0011656194692477,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,10.0,vOYrn2vVsMmJJtaFV9Vh9Q
vyvARAOiTrDrkZcBT86grw_060_box0.jpg,vyvARAOiTrDrkZcBT86grw_060,,,,,,METROPOLITAN LISBURN,0.8869134783744812,0.874238135453788,v3_downloads_2025,positive,0.0011806222610175,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,4.0,vyvARAOiTrDrkZcBT86grw
wlpfMB236nrut9zoKvbuhQ_180_box0.jpg,wlpfMB236nrut9zoKvbuhQ_180,,,,,,METROPOLITAN NEWTOWNABBEY,0.8972270488739014,0.8849207272203755,v3_downloads_2025,positive,0.0011449793819338,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,6.0,wlpfMB236nrut9zoKvbuhQ
xtfg182jue99hnowmzA_-A_300_box0.jpg,xtfg182jue99hnowmzA_-A_300,,,,,,BELFAST CITY,0.7900802493095398,0.7769152018746467,v3_downloads_2025,positive,0.0011666095815598,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,12.0,xtfg182jue99hnowmzA_-A
y26ZPIJc52u4Qvs99WnMEQ_000_box0.jpg,y26ZPIJc52u4Qvs99WnMEQ_000,,,,,,METROPOLITAN NEWTOWNABBEY,0.8231752514839172,0.8096793306729019,v3_downloads_2025,positive,0.1034577935934066,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,3.0,y26ZPIJc52u4Qvs99WnMEQ
yOlHoYYerJio1UIRT1kIOg_000_box0.jpg,yOlHoYYerJio1UIRT1kIOg_000,,,,,,BELFAST CITY,0.8425048589706421,0.8290292414592462,v3_downloads_2025,positive,0.0213836021721363,pass,cascade_primary_positive,downloads_2025_transfer_audit,,,9.0,yOlHoYYerJio1UIRT1kIOg
3wTl77YMidWb-ZkFOXke4A_060_box7.jpg,3wTl77YMidWb-ZkFOXke4A_060,,,,,,METROPOLITAN CASTLEREAGH,0.8826428651809692,0.869837324567444,v3_downloads_2025,positive,0.996678352355957,stop,stage1_stop_recovery_positive,downloads_2025_transfer_audit,,,9.0,3wTl77YMidWb-ZkFOXke4A
